sign,stock,fire_date,score,corr_mode,q,r_k3,mfe_03,mae_03,baseline_r,cut_θ-1,cut_θ-2,cut_θ-3,policy_r_θ-1,policy_r_θ-2,policy_r_θ-3
rev_nlo,8725.T,2023-01-12,0.367421,low,Q2,0.022093,0.024035,0.003156,0.123070,0,0,0,0.123070,0.123070,0.123070
div_gap,8725.T,2023-06-21,0.090118,low,Q1,-0.014253,0.008475,-0.023498,-0.017719,1,0,0,-0.012519,-0.017719,-0.017719
div_gap,8725.T,2024-02-29,0.207987,mid,Q3,0.033590,0.035074,0.007824,0.173500,0,0,0,0.173500,0.173500,0.173500
rev_nlo,8725.T,2023-10-12,0.342668,mid,Q2,-0.020190,-0.012992,-0.042661,-0.008602,1,1,0,-0.027036,-0.027036,-0.008602
rev_nlo,8725.T,2023-11-07,0.264671,high,Q1,0.015412,0.018100,-0.031362,0.018100,0,0,0,0.018100,0.018100,0.018100
div_gap,8725.T,2024-04-03,0.169247,mid,Q2,0.029656,0.034445,-0.008657,0.129392,0,0,0,0.129392,0.129392,0.129392
div_gap,8725.T,2024-04-05,0.333847,mid,Q4,0.010561,0.017844,-0.005463,0.127907,0,0,0,0.127907,0.127907,0.127907
div_gap,8725.T,2024-08-29,0.114414,high,Q1,-0.002976,0.041071,-0.006845,0.053983,0,0,0,0.053983,0.053983,0.053983
rev_nlo,8725.T,2024-04-26,0.289629,high,Q1,0.005142,0.026950,-0.013121,0.115633,0,0,0,0.115633,0.115633,0.115633
rev_nlo,8725.T,2024-08-13,0.769870,high,Q4,0.007580,0.032444,-0.019406,0.082471,0,0,0,0.082471,0.082471,0.082471
rev_nlo,8725.T,2024-09-17,0.379885,high,Q1,0.071586,0.077893,0.027436,0.175124,0,0,0,0.175124,0.175124,0.175124
rev_nlo,8725.T,2024-10-09,0.259902,high,Q1,0.025812,0.036253,-0.000290,-0.004640,0,0,0,-0.004640,-0.004640,-0.004640
div_gap,8725.T,2025-06-02,0.245237,mid,Q3,-0.001446,0.013592,-0.003470,-0.077791,0,0,0,-0.077791,-0.077791,-0.077791
rev_nlo,8725.T,2025-11-27,0.322625,mid,Q1,0.011846,0.027160,-0.007801,0.086162,0,0,0,0.086162,0.086162,0.086162
div_gap,8750.T,2022-04-06,0.348107,mid,Q4,0.073832,0.101599,0.016197,0.131678,0,0,0,0.131678,0.131678,0.131678
div_gap,8750.T,2022-04-12,0.298320,low,Q3,0.027999,0.035544,-0.008737,0.047458,0,0,0,0.047458,0.047458,0.047458
div_gap,8750.T,2022-04-15,0.112928,low,Q1,0.016567,0.042188,-0.001349,-0.015026,0,0,0,-0.015026,-0.015026,-0.015026
div_gap,8750.T,2022-04-22,0.274873,low,Q3,-0.001725,-0.001725,-0.046186,-0.058068,0,0,0,-0.058068,-0.058068,-0.058068
div_gap,8750.T,2022-05-12,0.248202,low,Q3,-0.003133,0.004112,-0.030155,-0.058939,0,0,0,-0.058939,-0.058939,-0.058939
div_gap,8750.T,2022-06-29,0.199702,low,Q3,0.004972,0.005370,-0.037192,-0.061655,0,0,0,-0.061655,-0.061655,-0.061655
div_gap,8750.T,2022-11-30,0.070121,mid,Q1,0.019980,0.022178,-0.019980,0.114217,0,0,0,0.114217,0.114217,0.114217
div_gap,8750.T,2022-12-16,0.328339,low,Q4,0.128804,0.148134,0.015694,0.126094,0,0,0,0.126094,0.126094,0.126094
div_gap,8750.T,2022-12-28,0.078229,mid,Q1,-0.020199,0.017550,-0.026987,-0.037748,1,1,0,-0.023013,-0.023013,-0.037748
div_gap,8750.T,2023-01-16,0.223007,mid,Q3,-0.000836,0.008696,-0.041304,-0.127525,0,0,0,-0.127525,-0.127525,-0.127525
rev_nlo,8750.T,2022-06-27,0.332320,low,Q1,-0.025197,0.017126,-0.029134,-0.048031,1,1,0,-0.025984,-0.025984,-0.048031
rev_nlo,8750.T,2022-10-11,0.348602,high,Q1,0.008441,0.022657,-0.017548,0.088002,0,0,0,0.088002,0.088002,0.088002
rev_nlo,8750.T,2023-01-12,0.762790,mid,Q4,-0.000677,0.050085,-0.029949,-0.107953,0,0,0,-0.107953,-0.107953,-0.107953
div_gap,8750.T,2023-05-24,0.155641,mid,Q2,-0.017694,-0.001220,-0.022371,0.113771,1,0,0,-0.023999,0.113771,0.113771
div_gap,8750.T,2023-07-05,0.205747,low,Q3,-0.026202,0.002758,-0.031891,-0.106798,1,1,0,-0.017411,-0.017411,-0.106798
div_gap,8750.T,2023-07-28,0.428468,low,Q4,-0.065672,-0.006344,-0.067044,-0.129048,1,1,1,-0.073388,-0.073388,-0.073388
div_gap,8750.T,2023-09-27,0.156292,low,Q2,-0.012780,0.008946,-0.030032,0.005751,1,0,0,-0.023003,0.005751,0.005751
div_gap,8750.T,2023-09-28,0.390047,low,Q4,-0.004574,0.031689,-0.014701,0.004900,0,0,0,0.004900,0.004900,0.004900
div_gap,8750.T,2024-01-04,0.196319,mid,Q3,0.010383,0.028228,-0.013952,0.141267,0,0,0,0.141267,0.141267,0.141267
div_gap,8750.T,2024-02-29,0.092558,high,Q1,0.047965,0.047965,0.013954,0.138619,0,0,0,0.138619,0.138619,0.138619
rev_nlo,8750.T,2023-11-07,0.284127,mid,Q1,-0.011247,-0.006748,-0.074390,-0.015103,1,0,0,-0.000321,-0.015103,-0.015103
div_gap,8750.T,2024-05-17,0.207648,mid,Q3,0.039830,0.049920,0.019915,0.109266,0,0,0,0.109266,0.109266,0.109266
div_gap,8750.T,2024-08-29,0.124554,high,Q2,-0.026215,0.027884,-0.034318,-0.064811,1,1,0,-0.047188,-0.047188,-0.064811
div_gap,8750.T,2025-03-04,0.100326,mid,Q1,-0.033311,0.010148,-0.033311,-0.123751,1,1,1,-0.057357,-0.057357,-0.057357
rev_nlo,8750.T,2024-04-26,0.415086,high,Q2,-0.002181,0.010360,-0.022901,0.152843,0,0,0,0.152843,0.152843,0.152843
rev_nlo,8750.T,2024-08-13,0.729011,high,Q4,0.054151,0.076373,0.014815,0.015036,0,0,0,0.015036,0.015036,0.015036
rev_nlo,8750.T,2024-09-17,0.488495,high,Q3,0.050142,0.063533,0.017664,0.178801,0,0,0,0.178801,0.178801,0.178801
div_gap,8750.T,2025-11-18,0.347442,low,Q4,-0.033034,0.026101,-0.036705,0.049618,1,1,1,-0.030995,-0.030995,-0.030995
div_gap,8750.T,2025-12-15,0.457983,mid,Q4,0.012365,0.023570,-0.015456,0.110394,0,0,0,0.110394,0.110394,0.110394
div_gap,8750.T,2025-12-18,0.141007,mid,Q2,-0.002675,0.022545,-0.011464,0.109170,0,0,0,0.109170,0.109170,0.109170
rev_nlo,8750.T,2025-11-27,0.714938,low,Q4,-0.004062,0.010561,-0.023964,0.144987,0,0,0,0.144987,0.144987,0.144987
div_gap,8766.T,2022-04-12,0.105065,low,Q1,0.019943,0.023218,-0.001935,0.116535,0,0,0,0.116535,0.116535,0.116535
div_gap,8766.T,2022-04-27,0.533852,low,Q4,0.027411,0.036353,0.004691,0.192162,0,0,0,0.192162,0.192162,0.192162
div_gap,8766.T,2022-06-06,0.183456,mid,Q3,-0.005255,0.006700,-0.010641,0.024567,0,0,0,0.024567,0.024567,0.024567
div_gap,8766.T,2022-09-28,0.106099,mid,Q1,0.001913,0.016453,-0.042280,0.081670,0,0,0,0.081670,0.081670,0.081670
div_gap,8766.T,2022-09-30,0.287860,mid,Q4,0.034051,0.048532,0.009002,0.083540,0,0,0,0.083540,0.083540,0.083540
div_gap,8766.T,2022-10-28,0.137651,high,Q2,0.002800,0.029868,-0.003920,0.085406,0,0,0,0.085406,0.085406,0.085406
div_gap,8766.T,2023-06-21,0.270940,mid,Q3,-0.012917,0.013217,-0.020126,-0.068489,1,0,0,-0.009312,-0.068489,-0.068489
div_gap,8766.T,2023-12-05,0.137587,low,Q2,0.023926,0.028548,0.002447,0.050843,0,0,0,0.050843,0.050843,0.050843
div_gap,8766.T,2024-02-29,0.139320,high,Q2,0.008451,0.019415,-0.009822,0.149445,0,0,0,0.149445,0.149445,0.149445
rev_nlo,8766.T,2023-07-20,0.353149,mid,Q2,-0.012808,0.008123,-0.015620,0.110636,1,0,0,-0.012809,0.110636,0.110636
rev_nlo,8766.T,2023-10-12,0.356261,mid,Q2,-0.014314,-0.009448,-0.037504,0.071858,1,0,0,-0.023476,0.071858,0.071858
rev_nlo,8766.T,2023-11-07,0.351886,high,Q1,0.025882,0.028235,-0.023235,0.056471,0,0,0,0.056471,0.056471,0.056471
div_gap,8766.T,2024-06-27,0.075630,high,Q1,0.062203,0.075932,0.026441,0.088298,0,0,0,0.088298,0.088298,0.088298
div_gap,8766.T,2024-08-07,0.797551,high,Q4,0.096859,0.119554,-0.030193,0.157463,0,0,0,0.157463,0.157463,0.157463
div_gap,8766.T,2024-08-29,0.218952,high,Q3,-0.004396,0.042125,-0.008791,0.035941,0,0,0,0.035941,0.035941,0.035941
div_gap,8766.T,2024-11-18,0.192662,high,Q3,-0.039398,-0.028238,-0.052925,-0.119234,1,1,1,-0.032634,-0.032634,-0.032634
rev_nlo,8766.T,2024-04-26,0.281391,high,Q1,0.017120,0.030211,-0.007452,0.105769,0,0,0,0.105769,0.105769,0.105769
rev_nlo,8766.T,2024-08-13,0.841512,high,Q4,0.020965,0.042301,-0.005009,0.046946,0,0,0,0.046946,0.046946,0.046946
rev_nlo,8766.T,2024-09-17,0.497971,high,Q3,0.089872,0.091874,0.018215,0.201859,0,0,0,0.201859,0.201859,0.201859
div_gap,8766.T,2025-12-18,0.153180,low,Q2,-0.029461,0.004017,-0.029628,0.083863,1,1,0,-0.023770,-0.023770,0.083863
div_gap,8766.T,2026-02-13,0.273351,mid,Q3,0.011978,0.026793,-0.022065,0.091810,0,0,0,0.091810,0.091810,0.091810
div_gap,8795.T,2022-04-12,0.146485,low,Q2,0.010436,0.017188,-0.017802,-0.006139,0,0,0,-0.006139,-0.006139,-0.006139
div_gap,8795.T,2022-05-12,0.192246,low,Q2,-0.049274,-0.010739,-0.087808,0.007580,1,1,1,-0.080227,-0.080227,-0.080227
div_gap,8795.T,2022-06-06,0.136233,low,Q2,-0.005041,0.010082,-0.037177,-0.050410,0,0,0,-0.050410,-0.050410,-0.050410
div_gap,8795.T,2022-06-10,0.113116,low,Q1,0.040921,0.067135,0.014706,-0.071611,0,0,0,-0.071611,-0.071611,-0.071611
div_gap,8795.T,2022-06-14,0.674402,low,Q4,-0.014145,0.026445,-0.023985,-0.142116,1,0,0,0.001845,-0.142116,-0.142116
div_gap,8795.T,2022-06-29,0.434833,low,Q4,0.008584,0.015328,-0.034335,-0.126398,0,0,0,-0.126398,-0.126398,-0.126398
div_gap,8795.T,2022-12-28,0.116367,low,Q1,0.003153,0.037309,-0.018392,0.103054,0,0,0,0.103054,0.103054,0.103054
div_gap,8795.T,2023-01-19,0.141694,mid,Q2,0.031996,0.039106,0.004063,-0.134396,0,0,0,-0.134396,-0.134396,-0.134396
rev_nlo,8795.T,2022-10-11,0.388180,high,Q1,-0.001470,0.022777,-0.024982,0.107816,0,0,0,0.107816,0.107816,0.107816
rev_nlo,8795.T,2023-01-12,0.773273,mid,Q4,0.004065,0.072154,-0.020325,-0.067581,0,0,0,-0.067581,-0.067581,-0.067581
div_gap,8795.T,2023-05-24,0.115022,low,Q1,-0.023077,-0.011282,-0.029744,0.136946,1,1,0,-0.027692,-0.027692,0.136946
div_gap,8795.T,2023-07-04,0.096510,low,Q1,0.005204,0.033484,-0.006335,0.059955,0,0,0,0.059955,0.059955,0.059955
div_gap,8795.T,2023-07-28,0.358328,low,Q4,-0.053830,-0.002979,-0.068085,0.115014,1,1,1,-0.050426,-0.050426,-0.050426
div_gap,8795.T,2023-08-03,0.284989,low,Q3,-0.010307,0.022631,-0.021958,0.121122,1,0,0,-0.010307,0.121122,0.121122
div_gap,8795.T,2023-12-05,0.147946,low,Q2,0.027876,0.051991,-0.001327,0.043141,0,0,0,0.043141,0.043141,0.043141
div_gap,8795.T,2024-02-29,0.223366,high,Q3,0.038001,0.041801,0.001330,-0.007964,0,0,0,-0.007964,-0.007964,-0.007964
div_gap,8795.T,2024-03-06,0.117046,high,Q1,-0.059444,0.009998,-0.083258,-0.072246,1,1,1,-0.042356,-0.042356,-0.042356
div_gap,8795.T,2024-05-17,0.160633,low,Q2,0.017843,0.042745,-0.011765,0.109908,0,0,0,0.109908,0.109908,0.109908
div_gap,8795.T,2024-06-27,0.135485,mid,Q2,0.086643,0.108303,0.033033,-0.138677,0,0,0,-0.138677,-0.138677,-0.138677
div_gap,8795.T,2024-08-19,0.085268,high,Q1,0.002675,0.026338,-0.026749,0.074572,0,0,0,0.074572,0.074572,0.074572
div_gap,8795.T,2024-08-29,0.143017,high,Q2,-0.024729,0.034539,-0.029021,0.032232,1,1,0,-0.045167,-0.045167,0.032232
div_gap,8795.T,2024-11-28,0.260951,mid,Q3,-0.015130,0.029205,-0.015130,0.043279,1,0,0,-0.004750,0.043279,0.043279
div_gap,8795.T,2025-02-20,0.094255,mid,Q1,0.000315,0.026780,-0.014808,-0.084125,0,0,0,-0.084125,-0.084125,-0.084125
rev_nlo,8795.T,2024-04-26,0.394187,mid,Q2,0.000974,0.032516,-0.008762,0.072040,0,0,0,0.072040,0.072040,0.072040
rev_nlo,8795.T,2024-08-13,0.780276,high,Q4,0.014526,0.056421,-0.014316,0.101596,0,0,0,0.101596,0.101596,0.101596
rev_nlo,8795.T,2024-09-17,0.404028,high,Q2,0.041391,0.066432,0.021937,0.038324,0,0,0,0.038324,0.038324,0.038324
div_gap,8795.T,2025-12-15,0.299764,low,Q3,0.022291,0.022291,-0.023420,0.130743,0,0,0,0.130743,0.130743,0.130743
div_gap,8801.T,2022-04-12,0.189248,mid,Q3,0.016424,0.033781,0.002986,0.065696,0,0,0,0.065696,0.065696,0.065696
div_gap,8801.T,2022-05-12,0.169390,high,Q2,0.000930,0.056744,-0.015070,0.102168,0,0,0,0.102168,0.102168,0.102168
rev_nlo,8801.T,2023-01-12,0.511519,mid,Q3,0.026856,0.041267,-0.028821,0.113319,0,0,0,0.113319,0.113319,0.113319
div_gap,8801.T,2023-05-24,0.105517,mid,Q1,0.000185,0.005540,-0.019206,0.041736,0,0,0,0.041736,0.041736,0.041736
div_gap,8801.T,2023-08-07,0.152338,mid,Q2,0.021732,0.050594,0.010526,0.057140,0,0,0,0.057140,0.057140,0.057140
div_gap,8801.T,2024-02-29,0.246671,low,Q3,0.057383,0.068019,0.039575,0.111281,0,0,0,0.111281,0.111281,0.111281
rev_nlo,8801.T,2023-07-20,0.294143,mid,Q1,0.016431,0.022791,-0.006890,0.075994,0,0,0,0.075994,0.075994,0.075994
rev_nlo,8801.T,2023-10-12,0.467406,high,Q2,-0.024911,-0.007117,-0.035884,0.039739,1,1,0,-0.042111,-0.042111,0.039739
rev_nlo,8801.T,2023-11-07,0.355010,high,Q1,-0.030630,-0.002042,-0.040548,0.063010,1,1,1,-0.030630,-0.030630,-0.030630
div_gap,8801.T,2024-05-02,0.105521,mid,Q1,-0.035168,-0.009480,-0.059327,-0.142489,1,1,1,-0.092966,-0.092966,-0.092966
div_gap,8801.T,2024-08-26,0.103431,high,Q1,0.029547,0.037754,-0.002626,-0.131645,0,0,0,-0.131645,-0.131645,-0.131645
rev_nlo,8801.T,2024-04-26,0.425535,mid,Q3,-0.006173,0.009259,-0.035185,-0.102778,0,0,0,-0.102778,-0.102778,-0.102778
rev_nlo,8801.T,2024-08-13,0.593479,high,Q3,-0.002673,0.022051,-0.017374,-0.084188,0,0,0,-0.084188,-0.084188,-0.084188
rev_nlo,8801.T,2024-09-17,0.458581,high,Q2,0.007294,0.029176,-0.003647,-0.064492,0,0,0,-0.064492,-0.064492,-0.064492
rev_nlo,8801.T,2024-10-09,0.537226,high,Q3,-0.025326,0.003256,-0.041968,-0.106729,1,1,0,-0.018813,-0.018813,-0.106729
div_gap,8801.T,2025-07-02,0.230143,low,Q3,-0.027738,0.000711,-0.034139,0.074694,1,1,0,-0.027738,-0.027738,0.074694
div_gap,8801.T,2025-10-23,0.164387,mid,Q2,-0.054022,-0.003601,-0.058523,0.062425,1,1,1,-0.057323,-0.057323,-0.057323
div_gap,8801.T,2025-11-14,0.168497,low,Q2,-0.001155,0.010687,-0.031485,0.062103,0,0,0,0.062103,0.062103,0.062103
div_gap,8801.T,2026-03-06,0.151966,high,Q2,-0.018635,0.055118,-0.028084,-0.121668,1,0,0,-0.046982,-0.121668,-0.121668
rev_nlo,8801.T,2025-11-27,0.488746,low,Q3,-0.033206,-0.005171,-0.069134,-0.057975,1,1,1,-0.028851,-0.028851,-0.028851
div_gap,8802.T,2022-04-12,0.158571,mid,Q2,0.001093,0.017208,-0.009560,0.057088,0,0,0,0.057088,0.057088,0.057088
div_gap,8802.T,2022-06-10,0.311007,low,Q3,0.003299,0.014721,-0.019797,-0.053300,0,0,0,-0.053300,-0.053300,-0.053300
div_gap,8802.T,2022-09-21,0.447082,high,Q4,-0.038086,0.005147,-0.045034,0.004291,1,1,1,-0.031326,-0.031326,-0.031326
rev_nlo,8802.T,2023-01-12,0.469274,high,Q2,0.022978,0.038603,-0.015319,0.001838,0,0,0,0.001838,0.001838,0.001838
div_gap,8802.T,2024-01-26,0.087324,high,Q1,-0.001239,0.027991,-0.003220,0.149030,0,0,0,0.149030,0.149030,0.149030
div_gap,8802.T,2024-02-29,0.123466,low,Q1,0.062716,0.081035,0.033621,0.103558,0,0,0,0.103558,0.103558,0.103558
rev_nlo,8802.T,2023-10-12,0.500596,high,Q3,-0.031527,-0.013793,-0.040640,-0.045320,1,1,1,-0.044335,-0.044335,-0.044335
rev_nlo,8802.T,2023-11-07,0.402307,high,Q2,-0.001505,0.014802,-0.030858,0.027597,0,0,0,0.027597,0.027597,0.027597
div_gap,8802.T,2024-08-26,0.075609,high,Q1,0.022699,0.026380,-0.009203,-0.062661,0,0,0,-0.062661,-0.062661,-0.062661
rev_nlo,8802.T,2024-04-26,0.534847,mid,Q4,0.019723,0.022664,-0.026124,-0.145502,0,0,0,-0.145502,-0.145502,-0.145502
rev_nlo,8802.T,2024-08-13,0.643388,high,Q4,0.036285,0.044925,0.008855,0.028329,0,0,0,0.028329,0.028329,0.028329
rev_nlo,8802.T,2024-09-17,0.383156,high,Q1,0.031013,0.055779,0.009594,-0.057248,0,0,0,-0.057248,-0.057248,-0.057248
rev_nlo,8802.T,2024-10-09,0.404578,high,Q2,-0.011113,0.024114,-0.034179,-0.107360,1,0,0,-0.003145,-0.107360,-0.107360
div_gap,8802.T,2025-07-02,0.171877,low,Q2,-0.025748,-0.002176,-0.034633,0.116156,1,1,0,-0.019764,-0.019764,0.116156
div_gap,8802.T,2025-11-07,0.130983,low,Q1,-0.042114,-0.033111,-0.072030,0.111717,1,1,1,-0.036886,-0.036886,-0.036886
div_gap,8802.T,2025-11-14,0.136785,low,Q2,0.013595,0.028701,-0.020242,0.121443,0,0,0,0.121443,0.121443,0.121443
div_gap,8802.T,2025-11-21,0.316899,low,Q4,0.052857,0.056571,0.008571,0.123792,0,0,0,0.123792,0.123792,0.123792
div_gap,8802.T,2025-12-18,0.158001,low,Q2,0.012729,0.017237,0.001061,0.133518,0,0,0,0.133518,0.133518,0.133518
div_gap,8804.T,2022-07-25,0.131861,mid,Q2,0.012960,0.025402,-0.009850,0.120549,0,0,0,0.120549,0.120549,0.120549
rev_nlo,8804.T,2022-09-14,0.299211,mid,Q1,-0.007948,0.019168,-0.012155,-0.116386,0,0,0,-0.116386,-0.116386,-0.116386
rev_nlo,8804.T,2023-01-12,0.658556,mid,Q4,0.033898,0.047588,-0.032595,0.065841,0,0,0,0.065841,0.065841,0.065841
div_gap,8804.T,2023-05-24,0.127143,mid,Q1,-0.008552,0.006841,-0.020524,0.063950,0,0,0,0.063950,0.063950,0.063950
div_gap,8804.T,2023-10-30,0.133175,high,Q2,0.067112,0.075084,0.021599,0.088593,0,0,0,0.088593,0.088593,0.088593
div_gap,8804.T,2024-02-29,0.099973,mid,Q1,0.035976,0.056370,0.002750,0.103878,0,0,0,0.103878,0.103878,0.103878
rev_nlo,8804.T,2023-10-12,0.512002,high,Q3,-0.020868,-0.002159,-0.037179,0.016791,1,1,0,-0.028784,-0.028784,0.016791
rev_nlo,8804.T,2023-11-07,0.442042,high,Q2,-0.001704,0.012418,-0.038958,0.100952,0,0,0,0.100952,0.100952,0.100952
div_gap,8804.T,2024-04-18,0.122961,mid,Q1,0.011859,0.018468,-0.006998,-0.050739,0,0,0,-0.050739,-0.050739,-0.050739
div_gap,8804.T,2024-07-30,0.166275,high,Q2,-0.207667,-0.010017,-0.210171,-0.132282,0,0,0,-0.132282,-0.132282,-0.132282
div_gap,8804.T,2025-03-04,0.128944,mid,Q2,-0.004847,0.013126,-0.031906,0.072262,0,0,0,0.072262,0.072262,0.072262
rev_nlo,8804.T,2024-04-26,0.450368,mid,Q3,-0.004340,0.007358,-0.017736,-0.035799,0,0,0,-0.035799,-0.035799,-0.035799
rev_nlo,8804.T,2024-08-13,0.672225,high,Q4,0.012516,0.037547,0.005424,0.008135,0,0,0,0.008135,0.008135,0.008135
rev_nlo,8804.T,2024-09-17,0.384905,high,Q1,0.059180,0.082717,0.021968,0.152836,0,0,0,0.152836,0.152836,0.152836
rev_nlo,8804.T,2024-10-09,0.340853,high,Q1,-0.010781,0.001424,-0.034988,0.042718,1,0,0,-0.004882,0.042718,0.042718
div_gap,8804.T,2025-10-23,0.145013,high,Q2,-0.043338,0.006095,-0.050787,0.114069,1,1,1,-0.046216,-0.046216,-0.046216
div_gap,8804.T,2025-11-14,0.501240,low,Q4,-0.016216,0.002402,-0.038138,0.103182,1,0,0,-0.012613,0.103182,0.103182
div_gap,8804.T,2025-12-18,0.183378,mid,Q3,0.022316,0.027401,0.007062,0.114215,0,0,0,0.114215,0.114215,0.114215
rev_nlo,8804.T,2025-11-27,0.714938,low,Q4,-0.018901,-0.005816,-0.044780,0.057739,1,0,0,-0.019773,0.057739,0.057739
div_gap,8830.T,2022-04-12,0.121856,high,Q2,0.017492,0.024198,-0.005248,0.021283,0,0,0,0.021283,0.021283,0.021283
rev_nlo,8830.T,2022-06-27,0.418472,mid,Q3,-0.020676,0.038838,-0.025426,-0.031573,1,1,0,-0.006706,-0.006706,-0.031573
rev_nlo,8830.T,2022-09-14,0.397783,high,Q2,-0.000286,0.032914,-0.002576,-0.095982,0,0,0,-0.095982,-0.095982,-0.095982
rev_nlo,8830.T,2022-10-11,0.381539,high,Q1,0.007269,0.029078,-0.013085,0.001163,0,0,0,0.001163,0.001163,0.001163
rev_nlo,8830.T,2023-01-12,0.550253,high,Q3,0.042578,0.076974,-0.021873,0.043580,0,0,0,0.043580,0.043580,0.043580
rev_nlo,8830.T,2023-10-12,0.576712,high,Q3,-0.006376,0.007970,-0.033475,0.119379,0,0,0,0.119379,0.119379,0.119379
div_gap,8830.T,2024-07-30,0.142451,low,Q2,-0.243744,-0.025636,-0.248830,-0.113279,0,0,0,-0.113279,-0.113279,-0.113279
div_gap,8830.T,2024-08-29,0.083162,high,Q1,-0.018728,0.037251,-0.032517,-0.042069,1,0,0,-0.041984,-0.042069,-0.042069
div_gap,8830.T,2024-11-28,0.143193,mid,Q2,0.034800,0.046619,0.000657,0.139107,0,0,0,0.139107,0.139107,0.139107
rev_nlo,8830.T,2024-04-26,0.540860,high,Q3,-0.015454,-0.006000,-0.032182,-0.164683,1,0,0,-0.022182,-0.164683,-0.164683
rev_nlo,8830.T,2024-08-13,0.683345,high,Q4,0.028782,0.046959,-0.002813,0.020344,0,0,0,0.020344,0.020344,0.020344
rev_nlo,8830.T,2024-09-17,0.338602,high,Q1,0.030122,0.050416,0.005341,-0.019841,0,0,0,-0.019841,-0.019841,-0.019841
rev_nlo,8830.T,2024-10-09,0.468131,high,Q2,-0.021326,-0.007527,-0.045787,-0.029270,1,1,0,-0.012126,-0.012126,-0.029270
div_gap,8830.T,2025-07-02,0.136991,low,Q2,-0.019957,0.003386,-0.025303,0.087313,1,0,0,-0.015503,0.087313,0.087313
div_gap,8830.T,2025-09-29,0.202626,low,Q3,-0.035878,-0.007176,-0.058015,0.069578,1,1,1,0.025191,0.025191,0.025191
div_gap,8830.T,2025-12-18,0.128530,mid,Q2,-0.006042,0.012083,-0.011454,0.170197,0,0,0,0.170197,0.170197,0.170197
div_gap,8830.T,2026-03-06,0.384006,high,Q4,0.004190,0.060549,-0.006495,0.001355,0,0,0,0.001355,0.001355,0.001355
rev_nlo,8830.T,2025-11-27,0.495702,low,Q3,-0.014667,-0.003200,-0.046000,0.133600,1,0,0,-0.014267,0.133600,0.133600
div_gap,9001.T,2022-10-28,0.235693,low,Q3,-0.023564,0.014728,-0.030928,-0.094689,1,1,0,-0.023564,-0.023564,-0.094689
div_gap,9001.T,2022-12-15,0.115404,low,Q1,-0.032609,-0.003106,-0.049690,-0.059006,1,1,1,-0.032609,-0.032609,-0.032609
rev_nlo,9001.T,2023-01-12,0.347773,mid,Q2,0.014666,0.019441,-0.004434,0.036835,0,0,0,0.036835,0.036835,0.036835
div_gap,9001.T,2023-08-03,0.507281,low,Q4,0.004910,0.014470,-0.029457,-0.043593,0,0,0,-0.043593,-0.043593,-0.043593
rev_nlo,9001.T,2023-07-20,0.365775,low,Q2,0.010491,0.017946,-0.002761,0.128607,0,0,0,0.128607,0.128607,0.128607
rev_nlo,9001.T,2023-10-12,0.598409,high,Q3,-0.030104,-0.015873,-0.049261,0.060755,1,1,1,-0.046251,-0.046251,-0.046251
div_gap,9001.T,2024-04-18,0.071734,mid,Q1,-0.026189,0.003913,-0.031005,-0.160687,1,1,0,-0.031005,-0.031005,-0.160687
div_gap,9001.T,2024-05-02,0.165010,mid,Q2,-0.005970,0.029166,-0.011939,-0.085622,0,0,0,-0.085622,-0.085622,-0.085622
div_gap,9001.T,2024-08-29,0.165249,high,Q2,0.008156,0.014720,-0.012134,-0.011650,0,0,0,-0.011650,-0.011650,-0.011650
div_gap,9001.T,2025-02-28,0.146031,low,Q2,0.016283,0.022414,-0.000000,0.009503,0,0,0,0.009503,0.009503,0.009503
rev_nlo,9001.T,2024-04-26,0.588837,mid,Q4,-0.065504,-0.045240,-0.085297,-0.150016,1,1,1,-0.059064,-0.059064,-0.059064
rev_nlo,9001.T,2024-08-13,0.582423,high,Q3,0.005598,0.027783,0.004976,0.033717,0,0,0,0.033717,0.033717,0.033717
div_gap,9001.T,2025-12-15,0.139595,low,Q2,0.002124,0.012934,-0.015251,0.057725,0,0,0,0.057725,0.057725,0.057725
div_gap,9001.T,2025-12-18,0.147252,low,Q2,0.006516,0.007091,-0.012649,0.057305,0,0,0,0.057305,0.057305,0.057305
rev_nlo,9005.T,2022-10-11,0.354247,high,Q1,0.001156,0.009248,-0.012717,-0.081632,0,0,0,-0.081632,-0.081632,-0.081632
rev_nlo,9005.T,2023-01-12,0.328562,mid,Q1,0.038608,0.039874,0.000000,0.118764,0,0,0,0.118764,0.118764,0.118764
div_gap,9005.T,2023-12-21,0.264555,low,Q3,0.006433,0.012866,-0.004094,0.047569,0,0,0,0.047569,0.047569,0.047569
div_gap,9005.T,2024-03-05,0.081451,mid,Q1,-0.000776,0.007764,-0.016563,0.071421,0,0,0,0.071421,0.071421,0.071421
rev_nlo,9005.T,2023-10-12,0.559957,high,Q3,-0.008447,-0.006637,-0.031976,0.056712,0,0,0,0.056712,0.056712,0.056712
div_gap,9005.T,2024-04-18,0.075931,low,Q1,-0.006842,0.009474,-0.013947,-0.056842,0,0,0,-0.056842,-0.056842,-0.056842
div_gap,9005.T,2024-04-19,0.166892,low,Q2,-0.007979,0.020213,-0.013830,-0.060372,0,0,0,-0.060372,-0.060372,-0.060372
div_gap,9005.T,2024-06-12,0.111670,low,Q1,-0.048300,-0.002698,-0.053697,-0.083809,1,1,1,-0.049919,-0.049919,-0.049919
